timestamp,x,y,z
2024-07-28 22:39:55.464259,0.5090923309326172,0.43136449178059894,1.0
2024-07-28 22:39:55.498237,0.5109823226928711,0.42753936767578127,1.0
2024-07-28 22:39:55.529580,0.502121696472168,0.427945556640625,1.0
2024-07-28 22:39:55.564106,0.5114007568359376,0.4316400655110677,1.0
2024-07-28 22:39:55.601275,0.5072073745727539,0.4274303690592448,1.0
2024-07-28 22:39:55.629167,0.5113391494750976,0.4251519521077474,1.0
2024-07-28 22:39:55.663680,0.5035982131958008,0.43191858927408855,1.0
2024-07-28 22:39:55.703062,0.5009223175048828,0.427474365234375,1.0
2024-07-28 22:39:55.731321,0.5087837219238281,0.4254811604817708,1.0
2024-07-28 22:39:55.759877,0.5088335037231445,0.4328999837239583,1.0
2024-07-28 22:39:55.799083,0.5038799667358398,0.4257704925537109,1.0
2024-07-28 22:39:55.832903,0.5007933044433593,0.43271657307942707,1.0
2024-07-28 22:39:55.862225,0.5079045486450195,0.43488235473632814,1.0
2024-07-28 22:39:55.898826,0.5035060501098633,0.4319111124674479,1.0
2024-07-28 22:39:55.931682,0.5006900024414063,0.4258477020263672,1.0
2024-07-28 22:39:55.959646,0.5031632232666016,0.427706298828125,1.0
2024-07-28 22:39:55.999058,0.5028019332885743,0.4254273223876953,1.0
2024-07-28 22:39:56.032135,0.505214958190918,0.42889928181966147,1.0
2024-07-28 22:39:56.068897,0.5104346084594726,0.4277392069498698,1.0
2024-07-28 22:39:56.097660,0.5072750091552735,0.42722640991210936,1.0
2024-07-28 22:39:56.131354,0.5040749740600586,0.43271642049153647,1.0
2024-07-28 22:39:56.161911,0.5014766311645508,0.4277255249023437,1.0
2024-07-28 22:39:56.194007,0.5042058181762695,0.4304528299967448,1.0
2024-07-28 22:39:56.234045,0.5152309799194336,0.4283681233723958,1.0
2024-07-28 22:39:56.261682,0.5091744232177734,0.4318035380045573,1.0
2024-07-28 22:39:56.296945,0.509134521484375,0.43092427571614583,1.0
2024-07-28 22:39:56.330073,0.5147686386108399,0.4223358154296875,1.0
2024-07-28 22:39:56.364201,0.504017448425293,0.43397288004557294,1.0
2024-07-28 22:39:56.398377,0.5095767593383789,0.42888885498046875,1.0
2024-07-28 22:39:56.430608,0.4990703582763672,0.4337674458821615,1.0
2024-07-28 22:39:56.467688,0.5069132232666016,0.4312412516276042,1.0
2024-07-28 22:39:56.499098,0.5038413238525391,0.4310278828938802,1.0
2024-07-28 22:39:56.531397,0.5038316726684571,0.4322301228841146,1.0
2024-07-28 22:39:56.567902,0.5066608428955078,0.4300700887044271,1.0
2024-07-28 22:39:56.593395,0.5128110885620117,0.42597574869791666,1.0
2024-07-28 22:39:56.629449,0.5134696578979492,0.4232944742838542,1.0
2024-07-28 22:39:56.665595,0.5085839080810547,0.4272350565592448,1.0
2024-07-28 22:39:56.696830,0.5123633956909179,0.43477869669596353,1.0
2024-07-28 22:39:56.729079,0.5052666473388672,0.4332375081380208,1.0
2024-07-28 22:39:56.759147,0.49178489685058596,0.42191785176595054,1.0
2024-07-28 22:39:56.796970,0.5025748062133789,0.4240588633219401,1.0
2024-07-28 22:39:56.832474,0.5110208892822266,0.42818995157877604,1.0
2024-07-28 22:39:56.861515,0.5041043472290039,0.425757573445638,1.0
2024-07-28 22:39:56.898649,0.50740966796875,0.43366053263346355,1.0
2024-07-28 22:39:56.930997,0.5083036422729492,0.4249700164794922,1.0
2024-07-28 22:39:56.993518,0.5049002075195312,0.42843226114908856,1.0
2024-07-28 22:39:57.004243,0.5025244522094726,0.42892313639322915,1.0
2024-07-28 22:39:57.032408,0.5053063201904296,0.4307637023925781,1.0
2024-07-28 22:39:57.064214,0.5075335311889648,0.4286979675292969,1.0
2024-07-28 22:39:57.096605,0.5003590774536133,0.42489893595377604,1.0
2024-07-28 22:39:57.127157,0.5055753326416016,0.4358239237467448,1.0
2024-07-28 22:39:57.166321,0.5059433364868164,0.4247125244140625,1.0
2024-07-28 22:39:57.196054,0.501394157409668,0.4279813639322917,1.0
2024-07-28 22:39:57.227994,0.497875862121582,0.4284084065755208,1.0
2024-07-28 22:39:57.267261,0.505115852355957,0.4353728230794271,1.0
2024-07-28 22:39:57.301152,0.5087907791137696,0.43351155598958335,1.0
2024-07-28 22:39:57.330664,0.4944746398925781,0.43039947509765625,1.0
2024-07-28 22:39:57.362235,0.4973331069946289,0.43048675537109377,1.0
2024-07-28 22:39:57.400893,0.49727901458740237,0.4269382731119792,1.0
2024-07-28 22:39:57.427851,0.5034177398681641,0.4307307434082031,1.0
